"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Malawi","Turks and Caicos Isl.","2015.0","Export","1.0","0.09","2.33","0.0"
"Malawi","Togo","2015.0","Export","","","",""
"Malawi","Thailand","2015.0","Export","11.0","0.96","467.73","0.04"
"Malawi","Tokelau","2015.0","Export","","","",""
"Malawi","Trinidad and Tobago","2015.0","Export","","","",""
"Malawi","Tunisia","2015.0","Export","1.0","0.09","1423.26","0.13"
"Malawi","Turkey","2015.0","Export","5.0","0.44","3889.6","0.36"
"Malawi","Tanzania","2015.0","Export","121.0","10.6","20122.42","1.86"
"Malawi","Uganda","2015.0","Export","81.0","7.09","13331.66","1.23"
"Malawi","Ukraine","2015.0","Export","3.0","0.26","19318.58","1.79"
"Malawi","Unspecified","2015.0","Export","","","",""
"Malawi","Uruguay","2015.0","Export","1.0","0.09","474.77","0.04"
"Malawi","United States","2015.0","Export","130.0","11.38","48311.64","4.47"
"Malawi","Uzbekistan","2015.0","Export","4.0","0.35","1.66","0.0"
"Malawi","Venezuela","2015.0","Export","","","",""
"Malawi","Vietnam","2015.0","Export","3.0","0.26","1318.28","0.12"
"Malawi"," World","2015.0","Export","1142.0","100.0","1080100.82","100.0"
"Malawi","South Africa","2015.0","Export","513.0","44.92","80242.05","7.43"
"Malawi","Congo, Dem. Rep.","2015.0","Export","23.0","2.01","1604.08","0.15"
"Malawi","Zambia","2015.0","Export","366.0","32.05","19445.09","1.8"
"Malawi","Zimbabwe","2015.0","Export","252.0","22.07","100371.14","9.29"
